symbol|cqs_symbol|symbol_id|exchange_code|listed_market|ticker_designation|lot_size|price_scale_code|system_id|asset_type||
ZD|ZD|2173|N|Q|C|100|6|14|C||
ZDAI|ZDAI|78014|N|Q|C|100|6|14|O||
ZDEK|ZDEK|78981|N|Z|B|100|6|11|E||
ZDGE|ZDGE|53169|N|A|B|100|6|10|C||
ZECP|ZECP|71515|N|Z|B|100|6|10|E||
ZENA|ZENA|78554|N|Q|C|100|6|13|C||
ZENV|ZENV|70629|N|Q|C|100|6|13|C||
ZEO|ZEO|72874|N|Q|C|100|6|13|O||
ZEOWW|ZEOWW|72882|N|Q|C|100|6|13|W||
ZEPP|ZEPP|60658|N|N|A|100|6|7|H||
ZETA|ZETA|70822|N|N|A|100|6|4|C||
ZEUS|ZEUS|4514|N|Q|C|100|6|14|C||
ZEXIT|ZEXIT|58562|N|V|B|100|6|10|C||
ZFEB|ZFEB|79364|N|Z|B|100|6|10|E||
ZG|ZG|38531|N|Q|C|100|6|13|C||
ZGM|ZGM|81100|N|Q|C|100|6|13|O||
ZGN|ZGN|72982|N|N|A|100|6|6|O||
ZH|ZH|69976|N|N|A|100|6|7|H||
ZHDG|ZHDG|71074|N|P|B|100|6|10|E||
ZHOG|ZHOG|76242|N|Q|C|100|6|13|E||
ZIEXT|ZIEXT|58561|N|V|B|100|6|10|C||
ZIG|ZIG|63622|N|P|B|100|6|10|E||
ZIM|ZIM|68927|N|N|A|100|6|1|O||
ZION|ZION|4521|N|Q|C|100|6|13|C||
ZIONP|ZIONP|18571|N|Q|C|100|6|13|P||
ZIP|ZIP|70718|N|N|A|100|6|4|C||
ZJAN|ZJAN|79177|N|Z|B|100|6|10|E||
ZJK|ZJK|78537|N|Q|C|100|6|14|O||
ZJUL|ZJUL|77950|N|Z|B|100|6|10|E||
ZJUN|ZJUN|80243|N|Z|B|100|6|10|E||
ZJYL|ZJYL|75509|N|Q|C|100|6|13|O||
ZJZZT|ZJZZT|49515|N|Q|C|100|6|14|C||
ZKH|ZKH|76802|N|N|A|100|6|2|H||
ZKIN|ZKIN|59500|N|Q|C|100|6|13|O||
ZKPU|ZKPU|82173|N|Q|C|100|6|14|I||
ZLAB|ZLAB|59596|N|Q|C|100|6|13|H||
ZM|ZM|63466|N|Q|C|100|6|14|C||
ZMAR|ZMAR|79596|N|Z|B|100|6|10|E||
ZMAY|ZMAY|80012|N|Z|B|100|6|10|E||
ZMUN|ZMUN|81317|N|Q|C|100|6|13|E||
ZNB|ZNB|27984|N|Q|C|100|6|13|C||
ZNOV|ZNOV|78839|N|Z|B|100|6|11|E||
ZNTL|ZNTL|66053|N|Q|C|100|6|13|C||
ZOCT|ZOCT|78543|N|Z|B|100|6|11|E||
ZONE|ZONE|77544|N|A|B|100|6|11|C||
ZOOZ|ZOOZ|73603|N|Q|C|100|6|13|O||
ZOOZW|ZOOZW|73605|N|Q|C|100|6|13|W||
ZROZ|ZROZ|31766|N|P|B|100|6|11|E||
ZS|ZS|60781|N|Q|C|40|6|14|C||
ZSB|ZSB|75094|N|P|B|100|6|10|E||
ZSC|ZSC|76123|N|P|B|100|6|10|E||
ZSEP|ZSEP|78263|N|Z|B|100|6|10|E||
ZSL|ZSL|29622|N|P|B|100|6|11|E||
ZSPC|ZSPC|79015|N|Q|C|100|6|13|C||
ZTAX|ZTAX|75745|N|P|B|100|6|10|E||
ZTEK|ZTEK|73661|N|Q|C|100|6|13|C||
ZTEN|ZTEN|76919|N|Q|C|100|6|14|E||
ZTEST|ZTEST|38413|N|Z|B|100|4|10|M||
ZTO|ZTO|54192|N|N|A|100|6|7|H||
ZTOP|ZTOP|79929|N|Q|C|100|6|14|E||
ZTR|ZTR|10181|N|N|A|100|6|8|U||
ZTRE|ZTRE|76917|N|Q|C|100|6|13|E||
ZTS|ZTS|41387|N|N|A|100|6|9|C||
ZTWO|ZTWO|76916|N|Q|C|100|6|14|E||
ZUMZ|ZUMZ|4535|N|Q|C|100|6|13|C||
ZURA|ZURA|71576|N|Q|C|100|6|13|O||
ZVIA|ZVIA|71221|N|N|A|100|6|4|C||
ZVOL|ZVOL|75625|N|Z|B|100|6|10|E||
ZVRA|ZVRA|66505|N|Q|C|100|6|13|C||
ZVV|ZVV|10192|N|P|B|100|6|10|E||
ZVZZC|ZVZZC|74656|N|Q|C|100|6|14|C||
ZVZZT|ZVZZT|4537|N|Q|C|100|6|12|C||
ZWS|ZWS|39830|N|N|A|100|6|3|C||
ZWZZT|ZWZZT|4538|N|Q|C|100|6|12|C||
ZXIET|ZXIET|58563|N|V|B|100|6|10|C||
ZXZZT|ZXZZT|4539|N|Q|C|100|6|13|C||
ZYBT|ZYBT|79201|N|Q|C|100|6|14|O||
